user_id,user_url,funny,posted,last_edited,item_id,helpful,recommend,sentiment_analysis,posted_year
osmosisbinlaiden,http://steamcommunity.com/id/osmosisbinlaiden,,2015-09-05,,251570,No ratings yet,True,2,2015
76561198068647197,http://steamcommunity.com/profiles/76561198068647197,,2015-09-05,,233450,No ratings yet,True,0,2015
octagu,http://steamcommunity.com/id/octagu,,2015-09-05,,8930,No ratings yet,True,0,2015
76561198068653657,http://steamcommunity.com/profiles/76561198068653657,,2015-09-05,,72850,No ratings yet,True,2,2015
dogeBH,http://steamcommunity.com/id/dogeBH,,2015-04-21,,255710,No ratings yet,True,0,2015
76561198068665116,http://steamcommunity.com/profiles/76561198068665116,,2014-11-04,,730,0 of 1 people (0%) found this review helpful,True,1,2014
romejanic,http://steamcommunity.com/id/romejanic,,2013-10-03,,570,2 of 2 people (100%) found this review helpful,True,1,2013
76561198068676686,http://steamcommunity.com/profiles/76561198068676686,,2014-07-05,,299460,3 of 6 people (50%) found this review helpful,False,1,2014
TheMegaman96,http://steamcommunity.com/id/TheMegaman96,,2013-07-24,,226700,0 of 1 people (0%) found this review helpful,True,2,2013
bibz121,http://steamcommunity.com/id/bibz121,7 people found this review funny,2015-05-24,,296710,7 of 132 people (5%) found this review helpful,False,0,2015
76561198068747650,http://steamcommunity.com/profiles/76561198068747650,1 person found this review funny,2015-12-12,,391540,No ratings yet,True,2,2015
ipoyyy,http://steamcommunity.com/id/ipoyyy,,2015-10-03,,303210,No ratings yet,True,1,2015
doyalikemygun_player_of_games,http://steamcommunity.com/id/doyalikemygun_player_of_games,,2015-06-30,,335670,No ratings yet,True,2,2015
76561198068781381,http://steamcommunity.com/profiles/76561198068781381,,2014-03-03,,234190,No ratings yet,True,2,2014
AstrazHD,http://steamcommunity.com/id/AstrazHD,,2014-09-08,,204060,2 of 3 people (67%) found this review helpful,True,2,2014
ThomWin,http://steamcommunity.com/id/ThomWin,,2015-09-18,,238370,1 of 5 people (20%) found this review helpful,False,2,2015
76561198068960493,http://steamcommunity.com/profiles/76561198068960493,,2015-09-08,,242680,No ratings yet,True,2,2015
XbuffyX,http://steamcommunity.com/id/XbuffyX,,2015-08-16,"Last edited August 16, 2015.",570,No ratings yet,False,0,2015
76561198068981362,http://steamcommunity.com/profiles/76561198068981362,,2014-11-27,,242760,No ratings yet,False,0,2014
JustGetShrektGaming,http://steamcommunity.com/id/JustGetShrektGaming,,2014-03-29,,440,No ratings yet,True,1,2014
76561198068990827,http://steamcommunity.com/profiles/76561198068990827,,2013-05-11,,620,No ratings yet,True,2,2013
UGPanda,http://steamcommunity.com/id/UGPanda,,2012-07-07,,570,1 of 1 people (100%) found this review helpful,True,2,2012
shialebeoufmeme,http://steamcommunity.com/id/shialebeoufmeme,,2014-11-09,,253650,0 of 6 people (0%) found this review helpful,False,0,2014
76561198069014271,http://steamcommunity.com/profiles/76561198069014271,,2014-09-12,,113200,No ratings yet,True,2,2014
Fistfullofjam,http://steamcommunity.com/id/Fistfullofjam,,2015-12-28,,331500,6 of 8 people (75%) found this review helpful,True,2,2015
76561198069032355,http://steamcommunity.com/profiles/76561198069032355,841 people found this review funny,2015-05-03,,242920,589 of 639 people (92%) found this review helpful,True,2,2015
76561198069037365,http://steamcommunity.com/profiles/76561198069037365,2 people found this review funny,2015-10-10,,251570,2 of 3 people (67%) found this review helpful,True,0,2015
ashcraft11,http://steamcommunity.com/id/ashcraft11,1 person found this review funny,2015-12-17,,238460,No ratings yet,True,2,2015
76561198069049572,http://steamcommunity.com/profiles/76561198069049572,1 person found this review funny,2015-12-17,,221380,No ratings yet,True,2,2015
hakimijabba,http://steamcommunity.com/id/hakimijabba,,2013-12-10,"Last edited December 11, 2013.",50620,2 of 2 people (100%) found this review helpful,True,2,2013
76561198069052461,http://steamcommunity.com/profiles/76561198069052461,,2013-12-14,,440,1 of 2 people (50%) found this review helpful,True,2,2013
76561198069062368,http://steamcommunity.com/profiles/76561198069062368,,2015-11-09,,235540,No ratings yet,True,2,2015
76561198069063597,http://steamcommunity.com/profiles/76561198069063597,,2014-06-22,,238320,No ratings yet,True,0,2014
76561198069066120,http://steamcommunity.com/profiles/76561198069066120,,2014-01-11,"Last edited January 11, 2014.",252490,No ratings yet,True,0,2014
76561198069076906,http://steamcommunity.com/profiles/76561198069076906,,2013-10-31,"Last edited May 9, 2014.",8870,No ratings yet,True,2,2013
76561198069079582,http://steamcommunity.com/profiles/76561198069079582,,2013-08-06,,49520,No ratings yet,True,1,2013
76561198069088118,http://steamcommunity.com/profiles/76561198069088118,,2012-07-17,,72850,No ratings yet,True,2,2012
76561198069089973,http://steamcommunity.com/profiles/76561198069089973,,2014-02-11,,570,No ratings yet,True,1,2014
MajesticRickGrimes,http://steamcommunity.com/id/MajesticRickGrimes,,2015-05-06,,362890,1 of 3 people (33%) found this review helpful,True,1,2015
DaRkyOuTuBe,http://steamcommunity.com/id/DaRkyOuTuBe,,2015-12-04,,17470,No ratings yet,True,0,2015
76561198069107852,http://steamcommunity.com/profiles/76561198069107852,,2013-12-24,,4000,2 of 3 people (67%) found this review helpful,True,0,2013
76561198069112012,http://steamcommunity.com/profiles/76561198069112012,1 person found this review funny,2015-08-31,,317360,No ratings yet,True,1,2015
fatpaynus,http://steamcommunity.com/id/fatpaynus,,2014-02-02,,208090,No ratings yet,True,1,2014
beegeemdfk,http://steamcommunity.com/id/beegeemdfk,,2015-08-25,,233250,0 of 1 people (0%) found this review helpful,False,0,2015
Count_Douch,http://steamcommunity.com/id/Count_Douch,,2013-12-11,,242860,No ratings yet,True,1,2013
mypetjewjew,http://steamcommunity.com/id/mypetjewjew,,2014-04-30,,243870,4 of 5 people (80%) found this review helpful,True,2,2014
76561198069162472,http://steamcommunity.com/profiles/76561198069162472,,2015-09-05,,333930,2 of 4 people (50%) found this review helpful,False,2,2015
jackodave,http://steamcommunity.com/id/jackodave,46 people found this review funny,2015-12-24,"Last edited December 24, 2015.",274920,27 of 30 people (90%) found this review helpful,True,2,2015
Katzieon,http://steamcommunity.com/id/Katzieon,,2014-03-24,"Last edited March 24, 2014.",245550,No ratings yet,True,2,2014
mightywallposter,http://steamcommunity.com/id/mightywallposter,,2013-04-20,Last edited February 2.,440,No ratings yet,True,2,2013
76561198069172038,http://steamcommunity.com/profiles/76561198069172038,1 person found this review funny,2014-10-15,,304930,1 of 1 people (100%) found this review helpful,True,1,2014
76561198069172206,http://steamcommunity.com/profiles/76561198069172206,,2015-02-03,"Last edited March 4, 2015.",218620,No ratings yet,True,2,2015
Slavonic,http://steamcommunity.com/id/Slavonic,,2014-10-15,,12210,No ratings yet,False,2,2014
76561198069187824,http://steamcommunity.com/profiles/76561198069187824,,2014-10-15,,265630,No ratings yet,True,1,2014
ihavebadballslol,http://steamcommunity.com/id/ihavebadballslol,,2014-10-15,,72850,No ratings yet,True,1,2014
traetlad,http://steamcommunity.com/id/traetlad,,2014-10-15,,550,No ratings yet,True,0,2014
therealwascal,http://steamcommunity.com/id/therealwascal,,2014-10-15,,4000,No ratings yet,True,0,2014
TrexorX,http://steamcommunity.com/id/TrexorX,,2014-10-05,,230410,No ratings yet,True,2,2014
ThePON3Wolf,http://steamcommunity.com/id/ThePON3Wolf,,2014-06-22,,202970,No ratings yet,True,2,2014
76561198069249316,http://steamcommunity.com/profiles/76561198069249316,1 person found this review funny,2014-10-15,,304930,1 of 1 people (100%) found this review helpful,True,1,2014
76561198069250086,http://steamcommunity.com/profiles/76561198069250086,,2015-02-03,"Last edited March 4, 2015.",218620,No ratings yet,True,2,2015
76561198069278752,http://steamcommunity.com/profiles/76561198069278752,,2014-10-15,,12210,No ratings yet,False,2,2014
Bigodyddasa,http://steamcommunity.com/id/Bigodyddasa,,2014-10-15,,265630,No ratings yet,True,1,2014
kesduja,http://steamcommunity.com/id/kesduja,,2014-10-15,,72850,No ratings yet,True,1,2014
76561198069299144,http://steamcommunity.com/profiles/76561198069299144,,2014-10-15,,550,No ratings yet,True,0,2014
76561198069330970,http://steamcommunity.com/profiles/76561198069330970,,2014-10-15,,4000,No ratings yet,True,0,2014
76561198069334653,http://steamcommunity.com/profiles/76561198069334653,,2014-10-05,,230410,No ratings yet,True,2,2014
76561198069366851,http://steamcommunity.com/profiles/76561198069366851,,2014-06-22,,202970,No ratings yet,True,2,2014
76561198069399322,http://steamcommunity.com/profiles/76561198069399322,,2013-06-27,,113400,1 of 1 people (100%) found this review helpful,True,2,2013
76561198069399454,http://steamcommunity.com/profiles/76561198069399454,,2013-09-24,,440,No ratings yet,True,2,2013
76561198069404035,http://steamcommunity.com/profiles/76561198069404035,,2013-08-05,,230410,No ratings yet,True,2,2013
Gutzen,http://steamcommunity.com/id/Gutzen,,2015-10-20,,330830,1 of 1 people (100%) found this review helpful,True,2,2015
76561198069467772,http://steamcommunity.com/profiles/76561198069467772,,2015-04-27,Last edited July 28.,570,2 of 2 people (100%) found this review helpful,False,0,2015
BrodiePlayz,http://steamcommunity.com/id/BrodiePlayz,7 people found this review funny,2015-04-09,,8500,6 of 10 people (60%) found this review helpful,True,1,2015
Xavierdotcom,http://steamcommunity.com/id/Xavierdotcom,,2015-04-25,,218230,0 of 2 people (0%) found this review helpful,False,2,2015
76561198069485775,http://steamcommunity.com/profiles/76561198069485775,,2015-09-29,,730,No ratings yet,False,0,2015
76561198069486326,http://steamcommunity.com/profiles/76561198069486326,,2015-01-29,,221100,No ratings yet,True,0,2015
funky4tacos,http://steamcommunity.com/id/funky4tacos,,2015-04-11,,239220,No ratings yet,True,2,2015
imthedankestofthedankest,http://steamcommunity.com/id/imthedankestofthedankest,,2015-09-24,,22380,12 of 41 people (29%) found this review helpful,False,2,2015
76561198069493443,http://steamcommunity.com/profiles/76561198069493443,,2015-12-25,"Last edited December 26, 2015.",300550,No ratings yet,True,2,2015
76561198069514229,http://steamcommunity.com/profiles/76561198069514229,,2015-12-11,,206420,No ratings yet,True,2,2015
harbirboisawesome,http://steamcommunity.com/id/harbirboisawesome,,2015-11-11,,294020,No ratings yet,False,0,2015
PussySlaya69420,http://steamcommunity.com/id/PussySlaya69420,,2015-07-19,,218040,No ratings yet,False,2,2015
ruemz1,http://steamcommunity.com/id/ruemz1,,2015-05-02,,284950,No ratings yet,False,0,2015
realSMFC,http://steamcommunity.com/id/realSMFC,,2015-01-23,"Last edited March 5, 2015.",225280,No ratings yet,True,2,2015
cytress,http://steamcommunity.com/id/cytress,,2014-03-22,,208520,No ratings yet,True,2,2014
Steam-TennisBall,http://steamcommunity.com/id/Steam-TennisBall,,2013-06-28,,38600,No ratings yet,True,2,2013
theserarepierogidoe,http://steamcommunity.com/id/theserarepierogidoe,,2014-05-23,,211820,0 of 2 people (0%) found this review helpful,True,1,2014
razzer_serbia_2,http://steamcommunity.com/id/razzer_serbia_2,,2014-05-23,,227320,No ratings yet,True,1,2014
43643532,http://steamcommunity.com/id/43643532,,2014-04-25,,206420,2 of 2 people (100%) found this review helpful,True,2,2014
76561198069567985,http://steamcommunity.com/profiles/76561198069567985,1 person found this review funny,2015-09-11,,227940,4 of 5 people (80%) found this review helpful,True,2,2015
76561198069575870,http://steamcommunity.com/profiles/76561198069575870,,2015-06-15,,211420,1 of 1 people (100%) found this review helpful,True,0,2015
76561198069583492,http://steamcommunity.com/profiles/76561198069583492,,2015-06-05,,245170,1 of 1 people (100%) found this review helpful,True,2,2015
CS101HU,http://steamcommunity.com/id/CS101HU,,2014-12-09,,243870,1 of 4 people (25%) found this review helpful,False,0,2014
76561198069590590,http://steamcommunity.com/profiles/76561198069590590,,2014-01-18,,570,No ratings yet,True,2,2014
76561198069598294,http://steamcommunity.com/profiles/76561198069598294,,2015-06-18,,70000,No ratings yet,True,1,2015
76561198069599200,http://steamcommunity.com/profiles/76561198069599200,,2015-04-25,,275200,No ratings yet,True,2,2015
Element_Tempest,http://steamcommunity.com/id/Element_Tempest,,2015-03-23,,4000,No ratings yet,True,1,2015
61241571,http://steamcommunity.com/id/61241571,1 person found this review funny,2015-03-20,,2640,No ratings yet,True,1,2015
MitchThePenguin,http://steamcommunity.com/id/MitchThePenguin,,2015-03-14,"Last edited March 24, 2015.",263320,No ratings yet,True,2,2015
Afanofstaff,http://steamcommunity.com/id/Afanofstaff,1 person found this review funny,2015-01-12,,22380,No ratings yet,True,1,2015
76561198069609576,http://steamcommunity.com/profiles/76561198069609576,,2015-01-12,,72750,No ratings yet,True,1,2015
ohmygodtheykilledkennyyoubastard,http://steamcommunity.com/id/ohmygodtheykilledkennyyoubastard,,2015-01-03,"Last edited July 3, 2015.",33930,No ratings yet,True,1,2015
76561198069623107,http://steamcommunity.com/profiles/76561198069623107,,2014-12-22,,4560,No ratings yet,True,1,2014
76561198069625198,http://steamcommunity.com/profiles/76561198069625198,,2014-10-21,,10500,No ratings yet,True,2,2014
_Jezzah_,http://steamcommunity.com/id/_Jezzah_,,2014-07-25,,33230,No ratings yet,False,0,2014
DeCaptin,http://steamcommunity.com/id/DeCaptin,18 people found this review funny,2015-05-14,,25910,38 of 40 people (95%) found this review helpful,True,2,2015
aerodynasaur,http://steamcommunity.com/id/aerodynasaur,,2014-10-17,,242860,5 of 6 people (83%) found this review helpful,True,2,2014
Shotfirerkid,http://steamcommunity.com/id/Shotfirerkid,7 people found this review funny,2015-01-16,,295110,26 of 56 people (46%) found this review helpful,True,2,2015
Ifeelfree,http://steamcommunity.com/id/Ifeelfree,,2014-01-06,,218230,0 of 1 people (0%) found this review helpful,True,2,2014
herplerp,http://steamcommunity.com/id/herplerp,,2014-06-25,,98800,No ratings yet,True,0,2014
76561198069732280,http://steamcommunity.com/profiles/76561198069732280,,2013-12-10,,91700,No ratings yet,True,2,2013
76561198069747054,http://steamcommunity.com/profiles/76561198069747054,,2014-01-06,,39140,No ratings yet,True,0,2014
76561198069754179,http://steamcommunity.com/profiles/76561198069754179,,2013-12-23,,228260,No ratings yet,True,2,2013
Awobabobbob,http://steamcommunity.com/id/Awobabobbob,2 people found this review funny,2015-09-29,"Last edited September 30, 2015.",384150,39 of 51 people (76%) found this review helpful,False,2,2015
76561198069812039,http://steamcommunity.com/profiles/76561198069812039,3 people found this review funny,2015-09-11,"Last edited September 11, 2015.",363270,31 of 40 people (78%) found this review helpful,True,2,2015
76561198069821382,http://steamcommunity.com/profiles/76561198069821382,,2013-09-28,"Last edited October 4, 2015.",239450,33 of 54 people (61%) found this review helpful,False,2,2013
76561198069827380,http://steamcommunity.com/profiles/76561198069827380,6 people found this review funny,2015-09-07,"Last edited September 30, 2015.",356070,26 of 49 people (53%) found this review helpful,True,2,2015
76561198069834813,http://steamcommunity.com/profiles/76561198069834813,,2012-07-18,"Last edited May 24, 2014.",9860,3 of 4 people (75%) found this review helpful,True,2,2012
KnightSC,http://steamcommunity.com/id/KnightSC,,2013-11-14,"Last edited November 25, 2013.",3483,7 of 14 people (50%) found this review helpful,True,2,2013
